,id,datum,datum_prognoze,temp_prosjek,temp_max,temp_min,vidljivost,smjer_vjetra_stupnjevi,brzina_vjetra,nalet_vjetra_brzina,relativna_vlaznost,tlak_zraka,uv_index,oblaci_pokrice,oborine_akumulirano,dubina_snijega,rosa_prosjek,prognoza,preostalo_dana
5723,86da350d-c37b-449a-bb16-705d908316a1,2018-11-25,2020-05-04,10.3,10.3,10.3,9.2,70.0,3.0,0.0,95.08,1021.6,,100.0,0.0,,9.6,Overcast,7
5724,88518bee-0c6c-47e5-bb28-92da7fcf4c37,2018-11-26,2020-05-04,10.4,13.4,7.6,8.3,136.54,12.5,0.0,91.35,1022.2,,63.5,1.4,0.0,9.0,"Rain, Partially cloudy",7
5725,efeb5a8b-13b7-4af9-8482-96e65fade0f2,2018-11-27,2020-05-04,13.9,15.4,12.8,10.6,152.29,17.1,0.0,88.36,1015.8,,69.7,0.7,,12.0,"Rain, Partially cloudy",7
5726,903b4795-27cb-4b20-925b-6eb07e70a395,2018-11-28,2020-05-04,12.0,13.6,10.5,8.0,175.88,7.3,0.0,95.07,1006.9,,76.6,15.8,1.0,11.2,"Rain, Overcast",7
5727,0e246b82-f117-4071-bc82-86da0a58a828,2018-11-29,2020-05-04,10.0,11.5,9.1,11.0,168.3,9.6,0.0,91.04,1000.0,,76.7,10.4,1.0,8.6,"Rain, Overcast",7
5728,736a5529-8400-4cee-8a18-76edbe9fad24,2018-11-30,2020-05-04,9.0,11.1,6.5,21.9,84.63,16.8,0.0,65.19,1006.8,,33.7,0.0,0.0,2.6,Partially cloudy,7
5729,272a7e8d-a52d-4a5b-a057-c1e9f7bb05b4,2018-12-01,2020-05-04,6.5,9.9,1.8,27.9,80.54,22.2,0.0,44.02,1019.0,,10.1,0.0,,-5.2,Clear,7
5730,b63d0a19-a570-4164-84a9-c483eac9d5b1,2018-12-02,2020-05-04,2.6,9.9,-2.9,23.7,139.96,17.4,0.0,58.46,1025.7,,3.8,0.0,,-5.3,Clear,7
5731,441ec3c2-5333-4498-8f97-3500f0d5c8d0,2018-12-03,2020-05-04,3.5,7.2,-0.1,14.5,168.88,16.9,0.0,69.77,1021.4,,39.6,0.0,,-1.6,Partially cloudy,7
5732,34a519cd-55e7-4911-a10f-f162a15fc1fd,2018-12-04,2020-05-04,7.5,10.9,4.5,11.4,165.0,10.3,0.0,80.41,1019.7,,74.7,0.0,,4.3,Partially cloudy,7
5733,f739f065-3050-427b-a640-84a6353acb54,2018-12-05,2020-05-04,8.5,11.1,6.6,11.0,198.0,8.3,0.0,85.85,1018.6,,74.1,0.0,,6.2,Partially cloudy,7
5734,18cd17f4-04f6-460e-afde-e6cb5d8e1f69,2018-12-06,2020-05-04,9.6,11.1,8.3,5.1,188.96,7.6,0.0,93.98,1014.6,,71.2,1.7,0.0,8.6,"Rain, Partially cloudy",7
5735,ee2e7c93-77de-4214-b145-0c0d247ce23a,2018-12-08,2020-05-04,9.1,11.1,5.5,4.9,242.3,9.5,0.0,91.88,1015.4,,48.9,0.6,0.0,7.8,"Rain, Partially cloudy",7
5736,4c5afd0e-f09d-48f8-b6ab-1eb3e578b1a1,2018-12-09,2020-05-04,8.4,12.4,5.3,16.2,129.61,17.3,0.0,76.35,1025.0,,46.8,0.5,0.0,4.3,"Rain, Partially cloudy",7
5737,1ce087ee-cac6-4be7-82a0-6a25363ed2cd,2018-12-10,2020-05-04,7.4,9.6,4.4,8.9,189.65,11.8,0.0,89.48,1023.7,,58.5,6.0,0.0,5.7,"Rain, Partially cloudy",7
5738,7049319d-6bd9-42de-a801-c4b47a323af1,2018-12-11,2020-05-04,8.2,11.3,1.4,11.8,168.54,23.1,0.0,83.41,1012.5,,48.4,33.2,1.0,5.3,"Rain, Partially cloudy",7
5739,a28515ec-dab3-4a64-b425-2f01a4728953,2018-12-12,2020-05-04,7.2,13.9,0.6,13.1,172.92,13.2,0.0,83.75,1009.2,,13.2,0.0,0.0,4.5,Clear,7
5740,1d92665a-8428-4034-bdbd-0610e080cc3d,2018-12-13,2020-05-04,5.6,12.1,1.5,14.6,161.42,11.4,0.0,81.65,1013.7,,16.0,0.0,,2.5,Clear,7
5741,cbaafe9f-56ba-4c5d-9d48-1732d84c9170,2018-12-14,2020-05-04,3.0,10.9,-0.9,22.5,192.08,13.3,0.0,63.47,1018.3,,1.1,0.0,,-4.1,Clear,7
5742,591be837-bf87-47fd-adc9-b4486ab5e321,2018-12-15,2020-05-04,2.2,9.6,-3.9,20.1,169.33,13.3,0.0,69.11,1019.9,,5.3,0.0,,-3.2,Clear,7
5743,2aa82602-aac8-4d3d-8d85-427cce9cc060,2018-12-16,2020-05-04,3.3,5.1,0.6,13.6,118.71,19.4,0.0,69.6,1016.3,,54.3,0.0,,-1.8,Partially cloudy,7
5744,c26e6a19-5b4c-4fda-92ad-b565f6813d3d,2018-12-17,2020-05-04,3.0,4.8,0.9,18.6,113.63,22.9,0.0,63.59,1015.1,,25.5,0.0,,-3.3,Partially cloudy,7
5745,7f728e72-634d-4aea-9d7b-b59949bc0648,2018-12-18,2020-05-04,1.7,4.9,-2.7,19.7,114.5,25.5,0.0,58.63,1019.1,,5.3,0.0,,-5.8,Clear,7
5746,9a2c2f7d-05dd-43af-962d-edd374f90dfc,2018-12-19,2020-05-04,0.8,5.4,-5.1,13.3,156.67,14.2,0.0,74.28,1020.4,,35.8,0.0,,-3.4,Partially cloudy,7
5747,a42b74db-4e29-4aa8-974e-dde19660ad4d,2018-12-20,2020-05-04,4.1,6.9,2.3,14.9,119.67,13.4,0.0,79.18,1020.6,,40.3,3.1,0.0,0.6,"Rain, Partially cloudy",7
5748,29220630-e09f-4ad3-aad0-6b48f607cf30,2018-12-21,2020-05-04,3.3,10.1,-1.2,26.7,156.08,15.1,0.0,70.92,1027.8,,0.5,0.0,,-1.7,Clear,7
5749,bba25004-0f10-45e4-8ce6-2e78968a01e7,2018-12-22,2020-05-04,2.5,8.3,-2.4,23.9,181.96,14.8,0.0,76.44,1024.7,,22.7,0.0,,-1.3,Clear,7
5750,8a9ee9fd-78d5-4df0-a42f-b6c744bc6b09,2018-12-23,2020-05-04,6.5,7.9,4.8,8.6,193.08,9.7,0.0,91.7,1022.5,,78.1,9.5,0.0,5.2,"Rain, Overcast",7
5751,4e03f014-dd81-46d4-aa0b-045f1edbd4fd,2018-12-24,2020-05-04,5.7,7.2,3.6,6.7,176.25,8.8,0.0,91.99,1026.2,,66.4,0.0,0.0,4.5,Partially cloudy,7
5752,3261eb8f-1218-4312-950f-569b4d50d2d5,2018-12-25,2020-05-04,7.6,8.6,6.0,5.9,209.65,5.8,0.0,94.74,1021.2,,79.4,0.7,,6.8,"Rain, Overcast",7
5753,2d5c710e-0621-4b71-a8f8-43c72900e01c,2018-12-26,2020-05-04,6.9,9.1,3.6,5.8,180.58,7.4,0.0,92.24,1023.4,,71.8,0.1,0.0,5.7,"Rain, Partially cloudy",7
5754,76433b6b-0b2d-45ee-bed2-5b4d57f141d6,2018-12-27,2020-05-04,7.8,10.1,4.6,8.1,175.46,17.8,0.0,88.08,1018.2,,50.4,0.5,,5.8,"Rain, Partially cloudy",7
5755,1d2fb2e2-3813-498b-b723-ecdbca42a50f,2018-12-28,2020-05-04,4.0,9.4,0.0,10.3,173.21,19.3,0.0,81.44,1030.0,,25.3,0.0,0.0,1.0,Partially cloudy,7
5756,0fb4495a-1b5c-4d91-ba09-b156cf45d9f0,2018-12-29,2020-05-04,3.0,8.1,-1.0,9.0,185.79,10.2,0.0,90.11,1031.0,,35.2,0.0,,1.5,Partially cloudy,7
5757,886d7d0a-9058-4df3-a419-9d2e75905c2b,2018-12-30,2020-05-04,3.0,8.4,0.2,9.1,222.79,9.2,0.0,88.37,1027.6,,34.8,0.0,,1.1,Partially cloudy,7
5758,8ae6f4aa-2200-4097-b64f-2e6503445049,2018-12-31,2020-05-04,2.8,9.2,-1.1,10.6,212.88,8.2,0.0,90.75,1025.2,,35.2,0.0,,1.4,Partially cloudy,7
5759,7558133e-7243-4817-b313-b055bf2fa426,2019-01-01,2020-05-04,2.9,10.9,-1.8,10.8,204.33,9.0,0.0,85.94,1026.7,,20.8,0.0,,0.5,Clear,7
5760,1aeb54c4-f1d2-4654-af0b-20725c6c0f08,2019-01-02,2020-05-04,4.0,10.8,-0.9,22.0,174.35,12.2,0.0,84.27,1024.9,,14.5,0.0,,1.5,Clear,7
5761,b78c967f-3006-4521-839b-abc63a7f50ae,2019-01-03,2020-05-04,3.8,10.1,-0.6,21.1,141.04,10.8,0.0,78.97,1027.8,,18.6,0.0,,0.3,Clear,7
5762,162c4ebc-f2c3-43c7-b4c4-f1cc46451197,2019-01-04,2020-05-04,4.6,9.0,1.1,18.4,205.7,14.0,0.0,72.22,1027.2,,25.6,0.0,,-0.2,Partially cloudy,7
5763,6d68423d-1b9c-4e71-8161-b66e3e7332e8,2019-01-06,2020-05-04,3.9,10.6,-1.1,17.6,145.25,18.1,0.0,61.82,1019.4,,31.2,0.0,,-4.4,Partially cloudy,7
5764,4f147631-dc85-493a-a860-5a5c18cc0761,2019-01-07,2020-05-04,1.7,5.8,-2.3,24.1,152.92,15.8,0.0,38.41,1026.0,,8.5,0.0,,-11.5,Clear,7
5765,c9d0d071-5a56-4d99-8da4-ea335065a58a,2019-01-08,2020-05-04,0.9,5.1,-2.6,22.4,158.54,17.7,0.0,54.06,1029.4,,6.5,0.0,,-7.7,Clear,7
5766,688f629d-c7d4-46e7-aef3-1ff2b7b2c263,2019-01-09,2020-05-04,2.4,10.5,-2.8,22.5,199.83,13.7,0.0,74.11,1020.1,,5.8,0.0,,-2.1,Clear,7
5767,c4a772ff-43d1-4136-832c-5d46b92b601a,2019-01-10,2020-05-04,2.0,7.1,-1.4,14.6,155.25,16.5,0.0,73.59,1027.5,,36.4,0.0,,-2.4,Partially cloudy,7
5768,d8db9817-612f-444d-90df-873a33c7d536,2019-01-11,2020-05-04,4.0,7.1,0.5,10.3,128.08,11.4,0.0,84.61,1017.0,,63.5,0.2,,1.6,"Rain, Partially cloudy",7
5769,f78e797b-de85-43e8-b0f8-eece39ff7c94,2019-01-12,2020-05-04,3.6,7.6,1.0,9.8,186.71,11.0,0.0,84.86,1005.9,,40.8,0.0,0.0,1.2,Partially cloudy,7
5770,9d8073b2-727a-4db4-83e5-3ac0344a7cad,2019-01-13,2020-05-04,4.1,7.7,-0.1,18.7,97.29,24.6,0.0,50.21,1011.3,,21.7,0.0,,-5.6,Clear,7
5771,eb03b9a3-95f4-4a99-be93-7f94f7a1cb8a,2019-01-14,2020-05-04,2.4,6.6,-3.0,30.0,107.08,14.1,0.0,50.95,1020.0,,4.5,0.0,,-7.1,Clear,7
5772,787e0f05-5b4f-4bdf-a5a6-bc2e5f86779d,2019-01-15,2020-05-04,1.9,8.3,-2.8,18.9,169.75,13.1,0.0,67.67,1018.5,,13.0,0.0,,-3.7,Clear,7
5773,f86b95eb-75dc-4f06-88b8-c2a6c24a5717,2019-01-16,2020-05-04,5.0,10.1,0.8,17.0,157.79,11.8,0.0,76.31,1010.0,,19.3,0.0,,1.0,Clear,7
5774,67437f67-d965-4970-a777-24c21894c6a7,2019-01-17,2020-05-04,6.1,11.6,2.6,9.5,164.79,14.4,0.0,83.65,1003.0,,25.1,0.0,,3.5,Partially cloudy,7
5775,8335253b-7b36-49aa-a366-25d2ef74234e,2019-01-18,2020-05-04,3.3,10.1,-2.4,30.0,156.17,16.3,0.0,58.9,1018.5,,4.0,0.0,,-4.6,Clear,7
5776,c70dfd9e-273f-404c-a7fb-c1af22890014,2019-01-19,2020-05-04,4.9,11.4,0.6,18.1,184.92,14.0,0.0,75.09,1020.2,,18.5,0.0,,0.6,Clear,7
5777,7f317e0f-e9b7-4d45-8492-2d1d69632ee1,2019-01-20,2020-05-04,9.3,10.6,5.1,10.7,187.58,15.9,0.0,78.3,1015.2,,71.8,0.1,,5.7,"Rain, Partially cloudy",7
5778,50bf296f-2f49-499d-84e4-88cc8a179bd3,2019-01-21,2020-05-04,7.0,10.0,3.6,10.9,135.71,18.7,0.0,77.05,1012.9,,64.6,10.0,0.0,3.1,"Rain, Partially cloudy",7
5779,820b17af-087f-435f-b5f2-e0d688ff9745,2019-01-22,2020-05-04,3.6,7.1,-0.1,26.2,127.83,17.7,0.0,65.35,1016.0,,20.4,0.1,0.0,-2.4,"Rain, Clear",7
5780,183e18de-6b63-4dd1-b954-e241b3e0fcfc,2019-01-24,2020-05-04,2.2,6.6,-1.8,19.1,183.67,12.0,0.0,76.81,1015.4,,26.6,0.0,,-1.5,Partially cloudy,7
5781,7ae6aacf-1079-44b1-a8f8-2f0acb7286ed,2019-01-25,2020-05-04,3.5,6.1,1.6,15.1,143.13,12.8,0.0,67.68,1016.2,,25.7,0.0,,-2.1,Partially cloudy,7
5782,cacf0951-bb69-43e2-a042-529943906f43,2019-01-26,2020-05-04,2.7,5.9,0.5,16.4,114.63,16.9,0.0,67.39,1006.9,,47.3,0.0,,-2.9,Partially cloudy,7
5783,b4d5fdcb-eaf6-4f67-a01a-222c6889fd16,2019-01-27,2020-05-04,3.2,8.1,-1.3,22.8,83.96,19.8,0.0,62.93,999.4,,7.9,0.0,0.0,-3.4,Clear,7
5784,6a323f84-9308-4212-94bf-f6394e5f504d,2019-01-28,2020-05-04,2.1,4.8,-0.8,17.2,103.58,24.7,0.0,55.14,1006.4,,8.1,0.0,,-6.2,Clear,7
5785,a626c2b8-367b-4b38-8359-d00b38f53df2,2019-01-29,2020-05-04,1.5,7.7,-4.0,23.1,210.29,13.5,0.0,54.18,1010.9,,11.6,0.0,,-7.2,Clear,7
5786,6d14afae-1728-4054-baf5-fa41cf70366a,2019-01-30,2020-05-04,4.3,10.8,-3.2,13.2,163.75,18.9,0.0,72.62,1003.0,,46.5,0.1,,-0.2,"Rain, Partially cloudy",7
5787,5d139a53-aaeb-49b5-938a-af8db2e347e1,2019-01-31,2020-05-04,5.9,10.4,4.4,9.1,164.08,20.3,0.0,84.99,995.8,,75.0,16.5,1.0,3.5,"Rain, Partially cloudy",7
5788,4304f10a-8d29-44c2-b73e-0251808429cb,2019-02-01,2020-05-04,4.1,8.2,0.4,19.1,124.13,19.4,0.0,69.04,1005.3,,30.5,1.4,0.0,-1.4,"Rain, Partially cloudy",7
5789,43246fc1-03b5-46ee-bd2d-1de26d8321b5,2019-02-02,2020-05-04,1.9,6.9,-3.1,19.0,152.71,12.8,0.0,73.84,1001.5,,26.9,0.0,,-2.5,Partially cloudy,7
5790,29fb3f37-45ea-4971-83b3-e360b25db0f6,2019-02-03,2020-05-04,3.7,6.3,1.0,11.6,140.33,13.1,0.0,76.81,1002.9,,58.1,0.0,,0.0,Partially cloudy,7
5791,d1be0869-166e-458a-a873-136ea45424ed,2019-02-04,2020-05-04,9.5,12.4,4.6,7.8,138.92,23.2,0.0,92.24,1001.3,,78.6,24.2,1.0,8.3,"Rain, Overcast",7
5792,dbb1cf01-db8b-4bd9-94b1-55a592bd929f,2019-02-05,2020-05-04,10.7,12.3,8.4,8.9,159.13,22.3,0.0,91.77,998.8,,79.9,51.5,2.0,9.4,"Rain, Overcast",7
5793,0ab0f44e-2a9d-4151-86e3-784ce48f8ecd,2019-02-06,2020-05-04,8.1,10.6,5.9,11.4,179.25,12.3,0.0,89.08,1004.6,,61.9,67.2,7.0,6.3,"Rain, Partially cloudy",7
5794,7270ea08-c985-4916-85df-461432e7e46f,2019-02-07,2020-05-04,6.6,10.4,2.3,28.1,129.46,23.5,0.0,62.19,1023.0,,13.5,0.0,,-0.5,Clear,7
5795,48ab7940-3edc-4b43-9156-e7c98dd863e6,2019-02-08,2020-05-04,5.8,11.9,0.5,25.6,131.08,15.8,0.0,59.73,1023.3,,0.0,0.0,,-1.8,Clear,7
5796,d60bd816-adfb-4c6b-9255-14c1b78e7419,2019-02-09,2020-05-04,6.0,12.8,0.1,28.3,140.83,20.8,0.0,50.91,1024.0,,1.6,0.0,,-4.1,Clear,7
5797,ad15dbf1-8193-4380-a374-e187a6632d3c,2019-02-10,2020-05-04,3.6,12.6,-2.5,28.1,196.25,12.6,0.0,63.33,1019.8,,2.4,0.0,,-3.2,Clear,7
5798,184b6b65-9d71-4771-8789-4f369c6f4808,2019-02-11,2020-05-04,5.5,12.6,0.4,23.9,157.08,15.2,0.0,64.63,1020.1,,11.5,0.0,,-1.2,Clear,7
5799,0689221e-036c-418a-a371-2dd44fe2c868,2019-02-12,2020-05-04,5.2,11.4,-0.4,16.2,164.33,14.0,0.0,73.44,1021.0,,21.5,0.0,,0.5,Clear,7
5800,28b3d17f-1636-408c-bf2c-3e73655f76fe,2019-02-13,2020-05-04,9.6,11.7,6.5,10.7,150.5,18.1,0.0,81.24,1015.2,,73.9,0.1,,6.5,"Rain, Partially cloudy",7
5801,5e8b5857-26ac-43ef-817f-8a0999efe69a,2019-02-14,2020-05-04,7.3,11.1,3.7,15.4,208.79,20.3,0.0,81.88,1009.8,,48.1,8.0,1.0,4.4,"Rain, Partially cloudy",7
5802,9fd0ccaf-e68a-4fd5-ba36-6119a89562c3,2019-02-15,2020-05-04,4.8,11.9,-0.9,22.1,184.96,16.6,0.0,68.95,1024.9,,12.7,0.3,0.0,-1.4,"Rain, Clear",7
5803,45cb5187-07a4-48b2-88e1-ad9610ae11f9,2019-02-16,2020-05-04,3.7,10.3,-2.9,26.5,199.04,16.7,0.0,65.99,1035.8,,5.3,0.0,,-2.5,Clear,7
5804,98274434-0316-4359-8de9-c853edc157af,2019-02-17,2020-05-04,5.0,13.3,-1.0,27.2,212.13,13.3,0.0,71.47,1034.5,,10.0,0.0,,-0.2,Clear,7
5805,f97e7249-ff97-4808-a5f1-8d2a360704c4,2019-02-18,2020-05-04,6.5,14.5,0.7,25.0,154.58,19.2,0.0,65.74,1032.3,,4.7,0.0,,0.1,Clear,7
5806,c9feeb59-f8f8-4742-a22e-9711c2667b7a,2019-02-19,2020-05-04,6.0,15.3,-0.9,28.9,197.17,9.6,0.0,68.04,1030.8,,2.4,0.0,,-0.2,Clear,7
5807,2f643bab-10c2-4cdf-9499-d1a950a05221,2019-02-20,2020-05-04,6.3,16.0,-1.1,19.7,228.58,13.7,0.0,67.93,1027.5,,1.7,0.0,,0.0,Clear,7
5808,cfb1a771-9218-4600-b76c-5806afd69359,2019-02-21,2020-05-04,5.8,15.3,-1.4,11.7,188.92,12.6,0.0,74.43,1024.3,,5.1,0.0,,0.9,Clear,7
5809,f87f3585-81f3-4729-9d57-27f4786b8c40,2019-02-22,2020-05-04,5.0,10.5,0.0,3.8,165.13,12.2,0.0,85.41,1023.3,,35.9,0.0,,2.6,Partially cloudy,7
5810,f8b96ea1-54fb-4a16-8805-d9d9110533b8,2019-02-23,2020-05-04,6.6,11.6,3.2,4.6,194.71,15.9,0.0,82.01,1024.8,,38.0,0.0,,3.5,Partially cloudy,7
5811,759da5bc-f4cd-400a-9fe4-ce54067bbefb,2019-02-24,2020-05-04,5.9,14.2,-0.1,3.9,240.29,12.0,0.0,79.66,1027.3,,7.4,0.0,,2.2,Clear,7
5812,80391763-b177-4acf-8da0-2a0ef90605c9,2019-02-26,2020-05-04,7.1,13.9,0.2,9.3,188.0,33.0,0.0,72.88,1024.3,,16.8,0.0,,1.9,Clear,7
5813,f28ba471-9668-489f-a17e-41aa0e87147f,2019-02-27,2020-05-04,4.5,8.2,1.4,32.2,82.54,41.4,0.0,23.38,1034.1,,4.0,0.0,,-15.4,Clear,7
5814,abbfe2bf-2edd-423a-a375-43e4efffba98,2019-02-28,2020-05-04,3.5,9.1,-2.3,26.8,171.17,13.5,0.0,32.47,1036.4,,13.2,0.0,,-11.9,Clear,7
5815,3284df1a-ce38-4fd8-bb53-f3a2ab3dab52,2019-03-01,2020-05-04,9.9,16.8,4.9,21.1,198.21,17.6,0.0,56.77,1027.9,,17.2,0.0,,1.3,Clear,7
5816,d5ba345a-8811-4f3c-9d1e-ed8cd23e2ca8,2019-03-02,2020-05-04,10.2,17.6,3.8,30.6,154.67,16.6,0.0,45.53,1024.5,,5.3,0.0,,-1.9,Clear,7
5817,7a023512-c2fb-4d1f-ad04-9fe00f0614c4,2019-03-03,2020-05-04,8.0,16.6,1.1,20.0,176.67,13.8,0.0,62.63,1019.4,,2.3,0.0,,0.5,Clear,7
5818,723f756b-29d7-4159-a876-59ca6899d5b5,2019-03-04,2020-05-04,7.6,12.4,2.3,14.7,143.96,14.2,0.0,77.92,1013.4,,30.7,0.0,,3.9,Partially cloudy,7
5819,e21dfd18-c3c3-4fc3-ba2b-080ead15b4a4,2019-03-05,2020-05-04,8.4,16.0,2.1,12.3,203.5,14.5,0.0,70.47,1015.6,,8.5,0.0,,2.7,Clear,7
5820,0cf6f88d-d048-40c8-85ca-7cf5e21e3606,2019-03-06,2020-05-04,8.3,16.1,0.1,19.3,153.63,12.4,0.0,68.43,1018.6,,13.0,0.0,,2.2,Clear,7
5821,98927b95-a539-4852-8cca-a2f1f105b065,2019-03-07,2020-05-04,9.4,14.6,3.7,8.5,153.71,23.0,0.0,78.43,1011.9,,45.6,0.0,,5.5,Partially cloudy,7
5822,28beb500-26f3-46da-9260-12326b7dc278,2019-03-08,2020-05-04,9.1,15.0,3.1,9.2,200.0,14.7,0.0,75.69,1012.2,,20.7,0.7,0.0,4.5,"Rain, Clear",7
5823,c1110e8d-b58f-44e7-aeba-3498e8f7fffa,2019-03-09,2020-05-04,9.7,15.4,2.8,15.9,149.0,15.5,0.0,71.38,1018.2,,19.2,0.0,,4.3,Clear,7
5824,eae1d783-a1b0-40d2-b6c5-06419cd9b6f6,2019-03-10,2020-05-04,13.0,15.0,11.3,10.3,152.21,26.3,0.0,80.12,1013.0,,58.9,0.0,,9.6,Partially cloudy,7
5825,ab6516dd-1646-4895-938a-5ddc140bf834,2019-03-11,2020-05-04,13.0,16.1,10.1,17.4,179.13,17.7,0.0,68.59,1018.1,,26.3,0.0,,6.9,Partially cloudy,7
5826,ff80c172-b4b2-4adb-a224-06a0ead1a734,2019-03-12,2020-05-04,11.1,15.7,6.7,14.2,176.79,18.3,0.0,70.27,1021.7,,15.5,0.0,,5.5,Clear,7
5827,99fd30c7-8002-408b-a077-bb44ebf08292,2019-03-14,2020-05-04,11.4,14.4,8.4,11.1,148.25,16.4,0.0,77.47,1018.1,,40.0,0.0,,7.5,Partially cloudy,7
5828,a08d174d-7acd-4276-b30c-72bbf9a8d98d,2019-03-15,2020-05-04,10.4,15.1,6.7,11.4,130.87,30.1,0.0,71.89,1012.9,,55.4,2.0,,5.1,"Rain, Partially cloudy",7
5829,2f85a9ad-7585-45e2-afc0-2729731cec05,2019-03-17,2020-05-04,6.3,12.9,-1.5,28.5,175.58,16.0,0.0,48.92,1022.2,,3.2,0.0,0.0,-4.7,Clear,7
